province_name,year,month,date,water_area_km2,province_area_km2,water_area_pct
Tien Giang,2013,8,2013-08-01,83.97272809205765,2393.1845244412143,3.508827975212838
Soc Trang,2013,9,2013-09-01,5.562870533643125,3348.8468758966987,0.166113015607905
Tra Vinh,2013,9,2013-09-01,21.11915241570757,2254.4401122278623,0.9367803695986138
Vinh Long,2013,9,2013-09-01,28.88723552964206,1534.6515536941374,1.8823318857043565
Bac Lieu,2013,9,2013-09-01,11.061372612600035,2610.873855724368,0.4236655320726378
Ca Mau,2013,9,2013-09-01,100.46167634283604,5185.881144708419,1.9372151721090896
Can Tho city,2013,9,2013-09-01,7.728529766649649,1398.2168353387826,0.5527418617282673
Hau Giang,2013,9,2013-09-01,3.358640620397238,1678.4219435418108,0.2001070489646855
An Giang,2013,9,2013-09-01,416.3078303823015,3540.966155975497,11.75689944620816
Ben Tre,2013,9,2013-09-01,114.5160901149051,2293.238665129326,4.9936402981609
Dong Thap,2013,9,2013-09-01,612.4027062368814,3393.2412305670014,18.047720884687894
Kien Giang,2013,9,2013-09-01,13.77562465469346,6294.25596863703,0.2188602548630773
Long An,2013,9,2013-09-01,551.6970563706681,4493.542342739985,12.277553304065783
Tien Giang,2013,9,2013-09-01,51.23648263021517,2393.1845244412143,2.1409332254552496
Soc Trang,2013,10,2013-10-01,410.4430294752374,3348.8468758966987,12.256249529633562
Tra Vinh,2013,10,2013-10-01,204.3563623081083,2254.4401122278623,9.06461702840095
Vinh Long,2013,10,2013-10-01,315.16166956419863,1534.6515536941374,20.536366630298392
Bac Lieu,2013,10,2013-10-01,401.197948532011,2610.873855724368,15.366424067266996
Ca Mau,2013,10,2013-10-01,508.8386403583798,5185.881144708419,9.811999661380394
Can Tho city,2013,10,2013-10-01,748.4731560755297,1398.2168353387826,53.53054956559563
Hau Giang,2013,10,2013-10-01,410.6007237345035,1678.4219435418108,24.4634983065136
An Giang,2013,10,2013-10-01,951.6094891381542,3540.966155975497,26.874289310342093
Ben Tre,2013,10,2013-10-01,250.40232469322012,2293.238665129326,10.919156758553031
Dong Thap,2013,10,2013-10-01,1640.2917555411025,3393.2412305670014,48.339968899500086
Kien Giang,2013,10,2013-10-01,2157.299445473862,6294.25596863703,34.274097784126305
Long An,2013,10,2013-10-01,1932.470263552197,4493.542342739985,43.00549802706105
Tien Giang,2013,10,2013-10-01,429.204606595693,2393.1845244412143,17.934455208626595
Soc Trang,2013,11,2013-11-01,523.9969360459392,3348.8468758966987,15.647085563015834
Tra Vinh,2013,11,2013-11-01,254.93784146119577,2254.4401122278623,11.308255210614728
Vinh Long,2013,11,2013-11-01,408.0293103974373,1534.6515536941374,26.58774947415583
Bac Lieu,2013,11,2013-11-01,451.67437668292985,2610.873855724368,17.29973953711433
Ca Mau,2013,11,2013-11-01,624.2703614267936,5185.881144708419,12.037884093502372
Can Tho city,2013,11,2013-11-01,792.144109963322,1398.2168353387826,56.65388156847564
Hau Giang,2013,11,2013-11-01,494.0477728167368,1678.4219435418108,29.435254628177454
An Giang,2013,11,2013-11-01,1226.1846492501757,3540.966155975497,34.62853343517415
Ben Tre,2013,11,2013-11-01,305.97665496844303,2293.238665129326,13.342556081104084
Dong Thap,2013,11,2013-11-01,1663.0956232134913,3393.2412305670014,49.01200681613764
Kien Giang,2013,11,2013-11-01,2266.896831338724,6294.25596863703,36.01532639654631
Long An,2013,11,2013-11-01,1971.7163171386808,4493.542342739985,43.878885893315214
Tien Giang,2013,11,2013-11-01,474.6441813050034,2393.1845244412143,19.833162735992047
Soc Trang,2013,12,2013-12-01,248.06255782445072,3348.8468758966987,7.407402219847052
Tra Vinh,2013,12,2013-12-01,122.31449584189768,2254.4401122278623,5.425493237920841
Vinh Long,2013,12,2013-12-01,73.72467803277327,1534.6515536941374,4.804001133371734
Bac Lieu,2013,12,2013-12-01,173.89748800032805,2610.873855724368,6.660508994682222
Ca Mau,2013,12,2013-12-01,264.6905204157332,5185.881144708419,5.104060679944791
Can Tho city,2013,12,2013-12-01,93.06932725663478,1398.2168353387826,6.656287129748686
Hau Giang,2013,12,2013-12-01,99.1326483851676,1678.4219435418108,5.906300782506311
An Giang,2013,12,2013-12-01,829.2963572831953,3540.966155975497,23.4200588413908
Ben Tre,2013,12,2013-12-01,184.89667919375452,2293.238665129326,8.062688023068345
Dong Thap,2013,12,2013-12-01,573.698523447571,3393.2412305670014,16.907095147836205
Kien Giang,2013,12,2013-12-01,244.82077487411303,6294.25596863703,3.88959038358154
Long An,2013,12,2013-12-01,1118.6774846766084,4493.542342739985,24.895225177615284
Tien Giang,2013,12,2013-12-01,109.18238833415823,2393.1845244412143,4.562221893844616
Soc Trang,2014,1,2014-01-01,182.9752170784693,3348.8468758966987,5.463827516134946
Tra Vinh,2014,1,2014-01-01,166.61321148809893,2254.4401122278623,7.390447436789524
Vinh Long,2014,1,2014-01-01,87.26039237867644,1534.6515536941374,5.686006844265562
Bac Lieu,2014,1,2014-01-01,382.90819159571527,2610.873855724368,14.665901638877925
Ca Mau,2014,1,2014-01-01,635.7635054051154,5185.881144708419,12.259507838004296
Can Tho city,2014,1,2014-01-01,40.66660947034818,1398.2168353387826,2.9084622958709274
Hau Giang,2014,1,2014-01-01,10.639811189857095,1678.4219435418108,0.6339175456324728
An Giang,2014,1,2014-01-01,133.07235336518755,3540.966155975497,3.758080351618825
Ben Tre,2014,1,2014-01-01,291.2866973178232,2293.238665129326,12.70197915930378
Dong Thap,2014,1,2014-01-01,157.63445603882806,3393.2412305670014,4.645542280307839
Kien Giang,2014,1,2014-01-01,228.0591957404621,6294.25596863703,3.623290772997375
Long An,2014,1,2014-01-01,179.15067817521117,4493.542342739985,3.9868474470849686
Tien Giang,2014,1,2014-01-01,131.8463937334059,2393.1845244412143,5.509244790231575
Soc Trang,2014,2,2014-02-01,343.0979287498669,3348.8468758966987,10.245255798923258
Tra Vinh,2014,2,2014-02-01,281.43895845787534,2254.4401122278623,12.483762905538187
Vinh Long,2014,2,2014-02-01,85.28034833892065,1534.6515536941374,5.556984459021855
Bac Lieu,2014,2,2014-02-01,632.1821938772024,2610.873855724368,24.21343308069581
Ca Mau,2014,2,2014-02-01,1093.2343289246448,5185.881144708419,21.08097541032466
Can Tho city,2014,2,2014-02-01,37.01927992856106,1398.2168353387826,2.64760650801286
Hau Giang,2014,2,2014-02-01,10.735283877827651,1678.4219435418108,0.6396057868007865
An Giang,2014,2,2014-02-01,61.34513203031575,3540.966155975497,1.732440507142205
Ben Tre,2014,2,2014-02-01,368.1672652019399,2293.238665129326,16.054467892951614
Dong Thap,2014,2,2014-02-01,124.33936201595616,3393.2412305670014,3.664324271905048
Kien Giang,2014,2,2014-02-01,418.96516288998873,6294.25596863703,6.656309577773849
Long An,2014,2,2014-02-01,72.52324689087838,4493.542342739985,1.6139437744044174
Tien Giang,2014,2,2014-02-01,136.1636456470009,2393.1845244412143,5.689642576925563
Soc Trang,2014,3,2014-03-01,349.5895242019153,3348.8468758966987,10.439101492459493
Tra Vinh,2014,3,2014-03-01,262.8358251387848,2254.4401122278623,11.658585371737711
Vinh Long,2014,3,2014-03-01,98.53435299741732,1534.6515536941374,6.420633580321884
Bac Lieu,2014,3,2014-03-01,756.3198502612555,2610.873855724368,28.968073222037
Ca Mau,2014,3,2014-03-01,1195.0733025905174,5185.881144708419,23.04474918037697
Can Tho city,2014,3,2014-03-01,43.9690020307468,1398.2168353387826,3.144648306290296
Hau Giang,2014,3,2014-03-01,16.954178075772596,1678.4219435418108,1.0101260973742896
An Giang,2014,3,2014-03-01,82.23793598664328,3540.966155975497,2.322471674795989
Ben Tre,2014,3,2014-03-01,345.3389374390057,2293.238665129326,15.059005531791453
Dong Thap,2014,3,2014-03-01,140.99315682964456,3393.2412305670014,4.155117401013219
Kien Giang,2014,3,2014-03-01,577.6279156091636,6294.25596863703,9.177064270779
Long An,2014,3,2014-03-01,85.70989455415089,4493.542342739985,1.9074015112515528
Tien Giang,2014,3,2014-03-01,148.13415950706877,2393.1845244412143,6.189834423304935
Soc Trang,2014,4,2014-04-01,450.5453423319557,3348.8468758966987,13.453745693025038
Tra Vinh,2014,4,2014-04-01,298.8423690751279,2254.4401122278623,13.255724445916137
Vinh Long,2014,4,2014-04-01,85.26340889443634,1534.6515536941374,5.555880661586956
Bac Lieu,2014,4,2014-04-01,697.9111610208175,2610.873855724368,26.73094142371682
Ca Mau,2014,4,2014-04-01,1194.614685414851,5185.881144708419,23.035905607551665
Can Tho city,2014,4,2014-04-01,44.835351669170194,1398.2168353387826,3.206609342413386
Hau Giang,2014,4,2014-04-01,28.012350951196915,1678.4219435418108,1.6689695376649554
An Giang,2014,4,2014-04-01,102.78502406648612,3540.966155975497,2.902739521896673
Ben Tre,2014,4,2014-04-01,368.2443808994033,2293.238665129326,16.057830634851797
Dong Thap,2014,4,2014-04-01,163.07415451592502,3393.2412305670014,4.805852087582815
Kien Giang,2014,4,2014-04-01,639.1371030186963,6294.25596863703,10.154291566841
Long An,2014,4,2014-04-01,107.1927475476185,4493.542342739985,2.3854843099632745
Tien Giang,2014,4,2014-04-01,138.43188200380422,2393.1845244412143,5.784421576774434
Soc Trang,2014,5,2014-05-01,403.4933847138717,3348.8468758966987,12.048726014259188
Tra Vinh,2014,5,2014-05-01,230.1094547410569,2254.4401122278623,10.206944664130388
Vinh Long,2014,5,2014-05-01,82.12865486354468,1534.6515536941374,5.351615789646102
Bac Lieu,2014,5,2014-05-01,1024.2743053865995,2610.873855724368,39.231091273937565
Ca Mau,2014,5,2014-05-01,1286.153718454039,5185.881144708419,24.80106432378242
Can Tho city,2014,5,2014-05-01,37.80015994086757,1398.2168353387826,2.7034547850876605
Hau Giang,2014,5,2014-05-01,14.547453060712288,1678.4219435418108,0.866733965001328
An Giang,2014,5,2014-05-01,222.00856294243303,3540.966155975497,6.26971716653621
Ben Tre,2014,5,2014-05-01,310.6312625430386,2293.238665129326,13.545526999280764
Dong Thap,2014,5,2014-05-01,149.8522428176308,3393.2412305670014,4.41619774826887
Kien Giang,2014,5,2014-05-01,696.249177859214,6294.25596863703,11.061659731165667
Long An,2014,5,2014-05-01,124.36778763242702,4493.542342739985,2.767700360793584
Tien Giang,2014,5,2014-05-01,136.31182655147788,2393.1845244412143,5.695834364602762
Soc Trang,2014,6,2014-06-01,179.80516486056115,3348.8468758966987,5.369166507871935
Tra Vinh,2014,6,2014-06-01,102.64507540377106,2254.4401122278623,4.553018501003163
Vinh Long,2014,6,2014-06-01,58.72696484422909,1534.6515536941374,3.8267295727726887
Bac Lieu,2014,6,2014-06-01,325.95089714931714,2610.873855724368,12.484360224247007
Ca Mau,2014,6,2014-06-01,169.35564018171058,5185.881144708419,3.265706163638518
Can Tho city,2014,6,2014-06-01,4.354618716822469,1398.2168353387826,0.3114408728863118
Hau Giang,2014,6,2014-06-01,7.937403260295567,1678.4219435418108,0.472908692050703
An Giang,2014,6,2014-06-01,44.7717237410052,3540.966155975497,1.264392873833359
Ben Tre,2014,6,2014-06-01,239.5020682957866,2293.238665129326,10.443835259610015
Dong Thap,2014,6,2014-06-01,65.60657284664099,3393.2412305670014,1.933448534564644
Kien Giang,2014,6,2014-06-01,72.60343145650641,6294.25596863703,1.1534871129848268
Long An,2014,6,2014-06-01,39.51817448178478,4493.542342739985,0.879443687576073
Tien Giang,2014,6,2014-06-01,80.20978812489741,2393.1845244412143,3.35159229494122
Soc Trang,2014,7,2014-07-01,299.52235234880123,3348.8468758966987,8.944044426295248
Tra Vinh,2014,7,2014-07-01,171.79271867026318,2254.4401122278623,7.62019437724144
Vinh Long,2014,7,2014-07-01,65.73514218522236,1534.6515536941374,4.283392019966224
Bac Lieu,2014,7,2014-07-01,521.650635752034,2610.873855724368,19.97992490553726
Ca Mau,2014,7,2014-07-01,408.2045322878736,5185.881144708419,7.8714594665247635
Can Tho city,2014,7,2014-07-01,31.312182097844342,1398.2168353387826,2.239436781653221
Hau Giang,2014,7,2014-07-01,38.78839227671214,1678.4219435418108,2.3110036439860147
An Giang,2014,7,2014-07-01,84.18300872567015,3540.966155975497,2.377402240448092
Ben Tre,2014,7,2014-07-01,211.15018808437,2293.238665129326,9.207510378012152
Dong Thap,2014,7,2014-07-01,135.05242460370715,3393.2412305670014,3.9800419547872896
Kien Giang,2014,7,2014-07-01,152.09779679908814,6294.25596863703,2.416453947169608
Long An,2014,7,2014-07-01,56.46974075081545,4493.542342739985,1.2566865168646086
Tien Giang,2014,7,2014-07-01,72.42482527592773,2393.1845244412143,3.0262950698646285
Soc Trang,2014,8,2014-08-01,242.8312079253305,3348.8468758966987,7.251188750166702
Tra Vinh,2014,8,2014-08-01,135.14083612837706,2254.4401122278623,5.994430075804028
Vinh Long,2014,8,2014-08-01,78.69009361631826,1534.6515536941374,5.127554422819914
Bac Lieu,2014,8,2014-08-01,502.52062653050007,2610.873855724368,19.2472196781441
Ca Mau,2014,8,2014-08-01,527.5034164034475,5185.881144708419,10.17191489129485
